order_id,store_id,quantity,item_name,choice_description,item_price
490,4,1,Carnitas Crispy Tacos,"Tomatillo-Green Chili Salsa (Medium), Fajita Veggies, Cheese, Lettuce",$8.99 
490,4,1,Side of Chips,,$1.69 
491,4,1,Carnitas Burrito,"Tomatillo Green Chili Salsa, Fajita Vegetables, Rice, Cheese, Sour Cream",$9.25 
491,4,1,Chicken Bowl,"Roasted Chili Corn Salsa, Rice, Black Beans, Cheese, Guacamole",$11.25 
491,4,1,Steak Burrito,"Fresh Tomato Salsa, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",$11.75 
491,4,1,Carnitas Bowl,"Roasted Chili Corn Salsa, Rice, Pinto Beans, Sour Cream",$9.25 
491,4,1,Chicken Burrito,"Fresh Tomato Salsa, Cheese, Sour Cream, Lettuce",$8.75 
491,4,1,Barbacoa Burrito,"Fresh Tomato Salsa, Rice, Pinto Beans, Guacamole, Lettuce",$11.75 
491,4,1,Chicken Burrito,"Fresh Tomato Salsa, Cheese, Sour Cream, Lettuce",$8.75 
491,4,1,Chicken Bowl,"Fresh Tomato Salsa, Rice, Black Beans, Cheese, Sour Cream, Lettuce",$8.75 
491,4,1,Chicken Bowl,"Roasted Chili Corn Salsa, Rice, Black Beans, Cheese, Sour Cream, Guacamole",$11.25 
491,4,1,Chicken Bowl,"Fresh Tomato Salsa, Rice, Black Beans, Cheese, Guacamole",$11.25 
492,4,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Cheese, Sour Cream, Guacamole",$10.98 
493,4,1,Chicken Burrito,"Fresh Tomato Salsa, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce",$11.25 
493,4,1,Chips and Guacamole,,$4.45 
494,4,1,Chicken Bowl,"Tomatillo-Red Chili Salsa (Hot), Pinto Beans, Rice, Cheese, Sour Cream, Guacamole",$10.98 
494,4,1,Chicken Burrito,"Roasted Chili Corn Salsa (Medium), Rice, Cheese, Sour Cream",$8.49 
495,4,1,Carnitas Bowl,"Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce",$8.99 
495,4,1,Izze,Clementine,$3.39 
496,4,1,Chips and Guacamole,,$3.99 
496,4,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Cheese, Lettuce",$8.99 
496,4,1,Canned Soda,Diet Coke,$1.09 
496,4,1,Canned Soda,Diet Dr. Pepper,$1.09 
496,4,1,Chips and Tomatillo-Green Chili Salsa,,$2.39 
497,4,2,Chicken Burrito,"Tomatillo Red Chili Salsa, Cheese, Rice, Black Beans",$17.50 
497,4,1,Chips and Guacamole,,$4.45 
498,4,1,Chicken Bowl,"Roasted Chili Corn Salsa, Rice, Black Beans, Sour Cream, Guacamole",$11.25 
498,4,1,Chicken Bowl,"Tomatillo Green Chili Salsa, Rice, Cheese, Guacamole, Lettuce",$11.25 
498,4,1,Chips and Guacamole,,$4.45 
499,4,1,Steak Bowl,"Fresh Tomato Salsa, Black Beans, Cheese, Sour Cream",$9.25 
499,4,1,Chips and Guacamole,,$4.45 
500,4,1,Chicken Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Rice",$8.75 
500,4,1,Chips,,$2.15 
500,4,1,Canned Soft Drink,Diet Coke,$1.25 
501,4,1,Barbacoa Salad Bowl,"Fresh Tomato Salsa, Rice, Fajita Vegetables, Pinto Beans, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole",$11.89 
501,4,1,Chips and Fresh Tomato Salsa,,$2.95 
502,4,1,Steak Burrito,"Roasted Chili Corn Salsa, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",$11.75 
502,4,1,Canned Soft Drink,Diet Coke,$1.25 
503,4,1,Chicken Burrito,"Roasted Chili Corn Salsa, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",$11.25 
503,4,1,Chips and Guacamole,,$4.45 
504,4,1,Barbacoa Bowl,"Tomatillo-Green Chili Salsa (Medium), Black Beans, Rice, Cheese, Guacamole",$11.48 
504,4,1,Barbacoa Bowl,"Fresh Tomato Salsa (Mild), Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce",$11.48 
505,4,1,Chips and Fresh Tomato Salsa,,$2.95 
505,4,1,Carnitas Burrito,"Fresh Tomato Salsa, Rice, Black Beans, Cheese, Sour Cream, Lettuce",$9.25 
506,4,1,Chicken Burrito,"Fresh Tomato Salsa, Rice, Black Beans, Sour Cream, Lettuce",$8.75 
506,4,1,Barbacoa Soft Tacos,"Tomatillo Red Chili Salsa, Rice, Pinto Beans, Cheese, Sour Cream",unknown
506,4,1,Chips and Fresh Tomato Salsa,,$2.95 
507,4,1,Veggie Bowl,"Tomatillo Red Chili Salsa, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",$11.25 
507,4,1,Canned Soft Drink,Lemonade,$1.25 
507,4,1,Carnitas Bowl,"Tomatillo Green Chili Salsa, Rice, Pinto Beans, Cheese, Guacamole, Lettuce",$11.75 
507,4,1,Canned Soft Drink,Lemonade,$1.25 
508,4,1,Steak Bowl,"Fresh Tomato Salsa (Mild), Rice, Cheese",$8.99 
508,4,1,Chips and Fresh Tomato Salsa,,$2.39 
509,4,1,Canned Soft Drink,Diet Coke,$1.25 
509,4,1,Chicken Soft Tacos,"Fresh Tomato Salsa, Sour Cream, Cheese, Guacamole",$11.25 
509,4,1,Canned Soft Drink,Coke,$1.25 
509,4,1,Chicken Burrito,"Fresh Tomato Salsa, Rice, Fajita Vegetables, Sour Cream, Cheese, Guacamole",$11.25 
510,4,1,Veggie Burrito,"Fresh Tomato Salsa (Mild), Pinto Beans, Rice, Cheese, Sour Cream",$8.49 
510,4,1,Chips and Guacamole,,$3.99 
511,4,4,Chicken Burrito,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce",$35.00 
511,4,3,Steak Burrito,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce",$27.75 
511,4,1,Veggie Burrito,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce",$8.75 
511,4,4,Chips and Fresh Tomato Salsa,,$11.80 
511,4,2,Chips and Guacamole,,$8.90 
511,4,2,Chips and Tomatillo Green Chili Salsa,,$5.90 
511,4,1,6 Pack Soft Drink,Coke,$6.49 
512,4,1,Veggie Burrito,"Roasted Chili Corn Salsa (Medium), Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce",$10.98 
513,4,2,Steak Burrito,"Tomatillo-Green Chili Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Fajita Veggies, Sour Cream",$17.98 
513,4,1,Chips and Tomatillo-Green Chili Salsa,,$2.39 
514,4,1,Barbacoa Bowl,"Tomatillo Red Chili Salsa, Rice, Black Beans, Cheese, Lettuce",$9.25 
514,4,1,Chicken Bowl,"Fresh Tomato Salsa, Rice, Black Beans",$8.75 
514,4,1,Chips,,$2.15 
515,4,1,Chicken Soft Tacos,"Roasted Chili Corn Salsa, Rice, Cheese",$8.75 
515,4,1,Chips and Guacamole,,$4.45 
516,4,1,Chicken Burrito,"Fresh Tomato Salsa (Mild), Rice, Cheese, Lettuce",$8.49 
516,4,1,Side of Chips,,$1.69 
517,4,1,Chicken Burrito,"Tomatillo Red Chili (Hot), Lettuce, Rice, Cheese",$8.19 
517,4,1,Steak Burrito,"Tomatillo Red Chili (Hot), Lettuce, Rice, Sour Cream, Cheese",$8.69 
518,4,1,Chicken Burrito,"Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild), Rice, Black Beans, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce",$10.98 
519,4,1,Chips and Guacamole,,$3.99 
519,4,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Rice, Cheese, Sour Cream, Guacamole, Lettuce",$11.48 
519,4,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",$11.48 
520,4,1,Chips and Guacamole,,$4.45 
520,4,1,Chicken Soft Tacos,"Fresh Tomato Salsa, Rice, Sour Cream, Cheese, Lettuce",$8.75 
520,4,1,6 Pack Soft Drink,Sprite,$6.49 
521,4,1,Chicken Burrito,"Fresh Tomato Salsa, Rice, Black Beans, Cheese, Lettuce",$8.75 
521,4,1,Chicken Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Rice",$8.75 
522,4,1,Steak Burrito,"Roasted Chili Corn Salsa, Rice, Pinto Beans, Cheese",$9.25 
522,4,1,Canned Soft Drink,Diet Coke,$1.25 
522,4,1,Chips and Guacamole,,$4.45 
523,4,1,Chicken Burrito,"Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Cheese",$8.49 
523,4,1,Side of Chips,,$1.69 
524,4,1,Carnitas Burrito,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Lettuce",$9.25 
524,4,1,Chips and Guacamole,,$4.45 
525,4,1,Steak Burrito,"Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild), Lettuce, Black Beans, Sour Cream, Cheese, Rice, Fajita Veggies, Pinto Beans",$8.99 
525,4,1,Canned Soda,Sprite,$1.09 
526,4,1,Chicken Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce",$11.25 
526,4,1,Chips and Roasted Chili Corn Salsa,,$2.95 
527,4,1,Steak Bowl,"Fresh Tomato (Mild), Guacamole, Lettuce, Pinto Beans, Rice, Sour Cream, Cheese",$11.08 
527,4,1,Carnitas Bowl,"Fresh Tomato (Mild), Guacamole, Lettuce, Rice, Sour Cream, Cheese",$11.08 
527,4,1,Chips and Guacamole,,$3.89 
528,4,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Rice, Black Beans, Fajita Veggies, Cheese, Guacamole, Lettuce",$10.98 
529,4,1,Veggie Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Black Beans, Guacamole",$11.25 
529,4,1,Chicken Bowl,"Roasted Chili Corn Salsa, Rice, Black Beans, Cheese, Sour Cream, Lettuce",$8.75 
529,4,1,Chicken Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables, Black Beans, Guacamole",$11.25 
530,4,1,Barbacoa Burrito,"Tomatillo Red Chili Salsa, Rice, Cheese, Lettuce",$9.25 
530,4,2,Chips,,$4.30 
530,4,1,Chicken Bowl,"Tomatillo Green Chili Salsa, Rice, Pinto Beans, Sour Cream, Lettuce",$8.75 
531,4,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Cheese, Sour Cream",$8.49 
531,4,1,Chips and Guacamole,,$3.99 
532,4,1,Side of Chips,,$1.69 
532,4,1,Steak Bowl,"Fresh Tomato Salsa (Mild), Black Beans, Rice, Fajita Veggies, Lettuce, Cheese, Sour Cream",$8.99 
533,4,1,Chicken Bowl,"Fresh Tomato Salsa (Mild), Black Beans, Rice, Cheese",$8.49 
533,4,1,Side of Chips,,$1.69 
534,4,1,Steak Burrito,"Tomatillo Red Chili Salsa, Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole",$11.75 
534,4,1,Chicken Burrito,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole",$11.25 
534,4,1,Steak Salad Bowl,"Roasted Chili Corn Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce",$11.89 
535,4,1,Steak Bowl,"Tomatillo Red Chili Salsa, Rice, Black Beans, Cheese",$9.25 
535,4,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
535,4,1,Steak Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce",$9.25 
535,4,1,Chips and Fresh Tomato Salsa,,$2.95 
536,4,1,Veggie Salad Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream",$8.75 
536,4,1,Chips and Guacamole,,$4.45 
537,4,1,Chips and Guacamole,,$4.45 
537,4,1,Veggie Bowl,"Fresh Tomato Salsa, Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce",$8.75 
538,4,1,Chicken Burrito,"Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce",$10.98 
539,4,1,Steak Burrito,"Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot), Rice, Cheese, Sour Cream, Guacamole",$11.48 
539,4,1,Chicken Burrito,"Tomatillo-Red Chili Salsa (Hot), Black Beans, Rice, Cheese",$8.49 
540,4,1,Steak Burrito,"Fresh Tomato Salsa, Rice, Pinto Beans, Cheese",$9.25 
540,4,1,Chips and Guacamole,,$4.45 
