10469,STANDARD,BRONX,NY,PRIMARY,40.84,-73.87,NA-US-NY-BRONX,FALSE,28964,47625,1017556583
10470,STANDARD,BRONX,NY,PRIMARY,40.84,-73.87,NA-US-NY-BRONX,FALSE,7000,10880,260963512
10471,STANDARD,BRONX,NY,PRIMARY,40.84,-73.87,NA-US-NY-BRONX,FALSE,9876,15606,623827705
10472,STANDARD,BRONX,NY,PRIMARY,40.84,-73.87,NA-US-NY-BRONX,FALSE,26025,43761,630416228
10473,STANDARD,BRONX,NY,PRIMARY,40.84,-73.87,NA-US-NY-BRONX,FALSE,26122,42812,817850845
10474,STANDARD,BRONX,NY,PRIMARY,40.84,-73.87,NA-US-NY-BRONX,FALSE,4369,7377,97578251
10475,STANDARD,BRONX,NY,PRIMARY,40.84,-73.87,NA-US-NY-BRONX,FALSE,21124,31659,740068715
10499,UNIQUE,BRONX,NY,PRIMARY,40.84,-73.87,NA-US-NY-BRONX,FALSE,,,
10001,STANDARD,NEW YORK,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,FALSE,12534,16553,1031960117
10002,STANDARD,NEW YORK,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,FALSE,45236,70604,1394042364
10003,STANDARD,NEW YORK,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,FALSE,28817,36569,
10004,STANDARD,NEW YORK,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,FALSE,1967,2909,333623384
10005,STANDARD,NEW YORK,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,FALSE,4697,6293,791578339
10006,STANDARD,NEW YORK,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,FALSE,2236,2849,240075649
10007,STANDARD,NEW YORK,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,FALSE,3551,5396,1143186856
10008,PO BOX,NEW YORK,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,FALSE,550,732,27103411
10009,STANDARD,NEW YORK,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,FALSE,31275,42731,1572036810
10010,STANDARD,NEW YORK,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,FALSE,17401,22785,2084544435
10011,STANDARD,NEW YORK,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,FALSE,30434,38784,1264531973
10012,STANDARD,NEW YORK,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,FALSE,13415,17738,1529644615
10013,STANDARD,NEW YORK,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,FALSE,15981,24199,450956340
10014,STANDARD,NEW YORK,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,FALSE,19374,24292,
10016,STANDARD,NEW YORK,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,FALSE,31673,40683,1412438620
10017,STANDARD,NEW YORK,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,FALSE,15803,19975,1685441363
10018,STANDARD,NEW YORK,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,FALSE,4416,5928,810026753
10019,STANDARD,NEW YORK,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,FALSE,24515,31889,
10020,STANDARD,NEW YORK,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,FALSE,1134,1926,207363546
10021,STANDARD,NEW YORK,NY,PRIMARY,40.77,-73.95,NA-US-NY-NEW YORK,FALSE,29820,42627,1022024689
10022,STANDARD,NEW YORK,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,FALSE,20815,29014,731534552
10023,STANDARD,NEW YORK,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,FALSE,34334,48044,1270483799
10024,STANDARD,NEW YORK,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,FALSE,31925,47261,1108944328
10025,STANDARD,NEW YORK,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,FALSE,47778,70190,1675737238
10026,STANDARD,NEW YORK,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,FALSE,16054,24221,647150670
10027,STANDARD,NEW YORK,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,FALSE,25372,37948,918919244
10028,STANDARD,NEW YORK,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,FALSE,25557,36525,964357485
10029,STANDARD,NEW YORK,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,FALSE,31490,48403,1050141146
10030,STANDARD,NEW YORK,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,FALSE,11541,17771,345769267
10031,STANDARD,NEW YORK,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,FALSE,26900,40901,718068721
10032,STANDARD,NEW YORK,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,FALSE,29755,45758,754754912
10033,STANDARD,NEW YORK,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,FALSE,30134,45474,881087274
10034,STANDARD,NEW YORK,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,FALSE,20855,32614,604187876
613,PO BOX,ARECIBO,PR,PRIMARY,18.45,-66.73,NA-US-PR-ARECIBO,FALSE,,,
614,PO BOX,ARECIBO,PR,PRIMARY,18.45,-66.73,NA-US-PR-ARECIBO,FALSE,,,
714,STANDARD,ARROYO,PR,PRIMARY,17.97,-66.06,NA-US-PR-ARROYO,FALSE,,,
616,STANDARD,BAJADERO,PR,PRIMARY,18.4,-66.66,NA-US-PR-BAJADERO,FALSE,,,
617,STANDARD,BARCELONETA,PR,PRIMARY,18.45,-66.53,NA-US-PR-BARCELONETA,FALSE,,,
794,STANDARD,BARRANQUITAS,PR,PRIMARY,18.18,-66.3,NA-US-PR-BARRANQUITAS,FALSE,,,
622,STANDARD,BOQUERON,PR,PRIMARY,17.99,-67.15,NA-US-PR-BOQUERON,FALSE,,,
623,STANDARD,CABO ROJO,PR,PRIMARY,18.08,-67.14,NA-US-PR-CABO ROJO,FALSE,,,
627,STANDARD,CAMUY,PR,PRIMARY,18.48,-66.84,NA-US-PR-CAMUY,FALSE,,,
729,STANDARD,CANOVANAS,PR,PRIMARY,18.37,-65.9,NA-US-PR-CANOVANAS,FALSE,,,
979,STANDARD,CAROLINA,PR,PRIMARY,18.4,-65.98,NA-US-PR-CAROLINA,FALSE,,,
981,PO BOX,CAROLINA,PR,PRIMARY,18.4,-65.98,NA-US-PR-CAROLINA,FALSE,,,
982,STANDARD,CAROLINA,PR,PRIMARY,18.4,-65.98,NA-US-PR-CAROLINA,FALSE,,,
983,STANDARD,CAROLINA,PR,PRIMARY,18.4,-65.98,NA-US-PR-CAROLINA,FALSE,,,
984,PO BOX,CAROLINA,PR,PRIMARY,18.4,-65.98,NA-US-PR-CAROLINA,FALSE,,,
985,STANDARD,CAROLINA,PR,PRIMARY,18.4,-65.98,NA-US-PR-CAROLINA,FALSE,,,
986,PO BOX,CAROLINA,PR,PRIMARY,18.4,-65.98,NA-US-PR-CAROLINA,FALSE,,,
987,STANDARD,CAROLINA,PR,PRIMARY,18.4,-65.98,NA-US-PR-CAROLINA,FALSE,,,
988,PO BOX,CAROLINA,PR,PRIMARY,18.4,-65.98,NA-US-PR-CAROLINA,FALSE,,,
736,STANDARD,CAYEY,PR,PRIMARY,18.11,-66.16,NA-US-PR-CAYEY,FALSE,,,
739,STANDARD,CIDRA,PR,PRIMARY,18.17,-66.15,NA-US-PR-CIDRA,FALSE,,,
769,STANDARD,COAMO,PR,PRIMARY,18.08,-66.36,NA-US-PR-COAMO,FALSE,,,
782,STANDARD,COMERIO,PR,PRIMARY,18.22,-66.22,NA-US-PR-COMERIO,FALSE,,,
783,STANDARD,COROZAL,PR,PRIMARY,18.34,-66.31,NA-US-PR-COROZAL,FALSE,,,
9848,MILITARY,APO,AE,PRIMARY,,,,FALSE,,,
10200,STANDARD,NEW YORK,NY,PRIMARY,40.77,73.95,NA-US-NY-NEW YORK,FALSE,,,
9323,MILITARY,APO,AE,PRIMARY,-44.25,33.53,ME-IQ,FALSE,,,
659,STANDARD,HATILLO,PR,PRIMARY,18.48,-66.82,NA-US-PR-HATILLO,FALSE,,,
660,STANDARD,HORMIGUEROS,PR,PRIMARY,18.14,-67.12,NA-US-PR-HORMIGUEROS,FALSE,,,
791,STANDARD,HUMACAO,PR,PRIMARY,18.15,-65.81,NA-US-PR-HUMACAO,FALSE,,,
792,PO BOX,HUMACAO,PR,PRIMARY,18.15,-65.81,NA-US-PR-HUMACAO,FALSE,,,
662,STANDARD,ISABELA,PR,PRIMARY,18.5,-67.02,NA-US-PR-ISABELA,FALSE,,,
664,STANDARD,JAYUYA,PR,PRIMARY,18.22,-66.59,NA-US-PR-JAYUYA,FALSE,,,
795,STANDARD,JUANA DIAZ,PR,PRIMARY,18.05,-66.5,NA-US-PR-JUANA DIAZ,FALSE,,,
777,STANDARD,JUNCOS,PR,PRIMARY,18.22,-65.91,NA-US-PR-JUNCOS,FALSE,,,
728,STANDARD,PONCE,PR,PRIMARY,17.98,-66.6,NA-US-PR-PONCE,FALSE,,,
725,STANDARD,CAGUAS,PR,PRIMARY,18.23,-66.03,NA-US-PR-CAGUAS,FALSE,,,
726,PO BOX,CAGUAS,PR,PRIMARY,18.23,-66.03,NA-US-PR-CAGUAS,FALSE,,,
727,STANDARD,CAGUAS,PR,PRIMARY,18.23,-66.03,NA-US-PR-CAGUAS,FALSE,,,
737,PO BOX,CAYEY,PR,PRIMARY,18.11,-66.16,NA-US-PR-CAYEY,FALSE,,,
735,STANDARD,CEIBA,PR,PRIMARY,18.26,-65.64,NA-US-PR-CEIBA,FALSE,,,
742,PO BOX,ROOSEVELT ROADS,PR,PRIMARY,18.27,-65.65,NA-US-PR-ROOSEVELT ROADS,FALSE,,,
638,STANDARD,CIALES,PR,PRIMARY,18.33,-66.47,NA-US-PR-CIALES,FALSE,,,
780,STANDARD,COTO LAUREL,PR,PRIMARY,18.09,-66.57,NA-US-PR-COTO LAUREL,FALSE,,,
775,PO BOX,CULEBRA,PR,PRIMARY,18.31,-65.3,NA-US-PR-CULEBRA,FALSE,,,
646,STANDARD,DORADO,PR,PRIMARY,18.47,-66.27,NA-US-PR-DORADO,FALSE,,,
647,STANDARD,ENSENADA,PR,PRIMARY,17.96,-66.94,NA-US-PR-ENSENADA,FALSE,,,
738,STANDARD,FAJARDO,PR,PRIMARY,18.33,-65.65,NA-US-PR-FAJARDO,FALSE,,,
650,STANDARD,FLORIDA,PR,PRIMARY,18.36,-66.56,NA-US-PR-FLORIDA,FALSE,,,
652,STANDARD,GARROCHALES,PR,PRIMARY,18.45,-66.6,NA-US-PR-GARROCHALES,FALSE,,,
653,STANDARD,GUANICA,PR,PRIMARY,17.97,-66.93,NA-US-PR-GUANICA,FALSE,,,
784,STANDARD,GUAYAMA,PR,PRIMARY,17.97,-66.11,NA-US-PR-GUAYAMA,FALSE,,,
785,PO BOX,GUAYAMA,PR,PRIMARY,17.97,-66.11,NA-US-PR-GUAYAMA,FALSE,,,
656,STANDARD,GUAYANILLA,PR,PRIMARY,18.02,-66.79,NA-US-PR-GUAYANILLA,FALSE,,,
965,STANDARD,GUAYNABO,PR,PRIMARY,18.38,-66.11,NA-US-PR-GUAYNABO,FALSE,,,
966,STANDARD,GUAYNABO,PR,PRIMARY,18.38,-66.11,NA-US-PR-GUAYNABO,FALSE,,,
968,STANDARD,GUAYNABO,PR,PRIMARY,18.38,-66.11,NA-US-PR-GUAYNABO,FALSE,,,
969,STANDARD,GUAYNABO,PR,PRIMARY,18.38,-66.11,NA-US-PR-GUAYNABO,FALSE,,,
970,PO BOX,GUAYNABO,PR,PRIMARY,18.38,-66.11,NA-US-PR-GUAYNABO,FALSE,,,
971,STANDARD,GUAYNABO,PR,PRIMARY,18.38,-66.11,NA-US-PR-GUAYNABO,FALSE,,,
778,STANDARD,GURABO,PR,PRIMARY,18.25,-65.97,NA-US-PR-GURABO,FALSE,,,
667,STANDARD,LAJAS,PR,PRIMARY,18.04,-67.06,NA-US-PR-LAJAS,FALSE,,,
786,PO BOX,LA PLATA,PR,PRIMARY,18.16,-66.23,NA-US-PR-LA PLATA,FALSE,,,
669,STANDARD,LARES,PR,PRIMARY,18.29,-66.88,NA-US-PR-LARES,FALSE,,,
670,STANDARD,LAS MARIAS,PR,PRIMARY,18.27,-67.06,NA-US-PR-LAS MARIAS,FALSE,,,
771,STANDARD,LAS PIEDRAS,PR,PRIMARY,18.18,-65.86,NA-US-PR-LAS PIEDRAS,FALSE,,,
931,PO BOX,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
933,PO BOX,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
934,STANDARD,FORT BUCHANAN,PR,PRIMARY,18.41,-66.11,NA-US-PR-FORT BUCHANAN,FALSE,,,
935,UNIQUE,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
936,PO BOX,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
772,STANDARD,LOIZA,PR,PRIMARY,18.43,-65.88,NA-US-PR-LOIZA,FALSE,,,
773,STANDARD,LUQUILLO,PR,PRIMARY,18.37,-65.71,NA-US-PR-LUQUILLO,FALSE,,,
674,STANDARD,MANATI,PR,PRIMARY,18.43,-66.48,NA-US-PR-MANATI,FALSE,,,
606,STANDARD,MARICAO,PR,PRIMARY,18.18,-66.98,NA-US-PR-MARICAO,FALSE,,,
707,STANDARD,MAUNABO,PR,PRIMARY,18,-65.9,NA-US-PR-MAUNABO,FALSE,,,
636,PO BOX,ROSARIO,PR,PRIMARY,18.15,-67.06,NA-US-PR-ROSARIO,FALSE,,,
680,STANDARD,MAYAGUEZ,PR,PRIMARY,18.2,-67.14,NA-US-PR-MAYAGUEZ,FALSE,,,
681,PO BOX,MAYAGUEZ,PR,PRIMARY,18.2,-67.14,NA-US-PR-MAYAGUEZ,FALSE,,,
682,STANDARD,MAYAGUEZ,PR,PRIMARY,18.2,-67.14,NA-US-PR-MAYAGUEZ,FALSE,,,
715,STANDARD,MERCEDITA,PR,PRIMARY,18,-66.56,NA-US-PR-MERCEDITA,FALSE,,,
676,STANDARD,MOCA,PR,PRIMARY,18.39,-67.11,NA-US-PR-MOCA,FALSE,,,
687,STANDARD,MOROVIS,PR,PRIMARY,18.32,-66.4,NA-US-PR-MOROVIS,FALSE,,,
718,STANDARD,NAGUABO,PR,PRIMARY,18.21,-65.73,NA-US-PR-NAGUABO,FALSE,,,
719,STANDARD,NARANJITO,PR,PRIMARY,18.3,-66.24,NA-US-PR-NARANJITO,FALSE,,,
720,STANDARD,OROCOVIS,PR,PRIMARY,18.22,-66.39,NA-US-PR-OROCOVIS,FALSE,,,
723,STANDARD,PATILLAS,PR,PRIMARY,18,-66.01,NA-US-PR-PATILLAS,FALSE,,,
624,STANDARD,PENUELAS,PR,PRIMARY,18.06,-66.72,NA-US-PR-PENUELAS,FALSE,,,
716,STANDARD,PONCE,PR,PRIMARY,17.98,-66.6,NA-US-PR-PONCE,FALSE,,,
717,STANDARD,PONCE,PR,PRIMARY,17.98,-66.6,NA-US-PR-PONCE,FALSE,,,
730,STANDARD,PONCE,PR,PRIMARY,17.98,-66.6,NA-US-PR-PONCE,FALSE,,,
731,STANDARD,PONCE,PR,PRIMARY,17.98,-66.6,NA-US-PR-PONCE,FALSE,,,
732,PO BOX,PONCE,PR,PRIMARY,17.98,-66.6,NA-US-PR-PONCE,FALSE,,,
733,PO BOX,PONCE,PR,PRIMARY,17.98,-66.6,NA-US-PR-PONCE,FALSE,,,
734,PO BOX,PONCE,PR,PRIMARY,17.98,-66.6,NA-US-PR-PONCE,FALSE,,,
740,STANDARD,PUERTO REAL,PR,PRIMARY,18.33,-65.63,NA-US-PR-PUERTO REAL,FALSE,,,
741,STANDARD,PUNTA SANTIAGO,PR,PRIMARY,18.15,-65.76,NA-US-PR-PUNTA SANTIAGO,FALSE,,,
678,STANDARD,QUEBRADILLAS,PR,PRIMARY,18.47,-66.93,NA-US-PR-QUEBRADILLAS,FALSE,,,
677,STANDARD,RINCON,PR,PRIMARY,18.34,-67.25,NA-US-PR-RINCON,FALSE,,,
744,PO BOX,RIO BLANCO,PR,PRIMARY,18.22,-65.79,NA-US-PR-RIO BLANCO,FALSE,,,
721,PO BOX,PALMER,PR,PRIMARY,18.37,-65.77,NA-US-PR-PALMER,FALSE,,,
745,STANDARD,RIO GRANDE,PR,PRIMARY,18.38,-65.83,NA-US-PR-RIO GRANDE,FALSE,,,
637,STANDARD,SABANA GRANDE,PR,PRIMARY,18.08,-66.96,NA-US-PR-SABANA GRANDE,FALSE,,,
688,STANDARD,SABANA HOYOS,PR,PRIMARY,18.38,-66.62,NA-US-PR-SABANA HOYOS,FALSE,,,
952,STANDARD,SABANA SECA,PR,PRIMARY,18.42,-66.19,NA-US-PR-SABANA SECA,FALSE,,,
751,STANDARD,SALINAS,PR,PRIMARY,17.97,-66.29,NA-US-PR-SALINAS,FALSE,,,
690,STANDARD,SAN ANTONIO,PR,PRIMARY,18.49,-67.09,NA-US-PR-SAN ANTONIO,FALSE,,,
683,STANDARD,SAN GERMAN,PR,PRIMARY,18.08,-67.04,NA-US-PR-SAN GERMAN,FALSE,,,
901,STANDARD,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
902,PO BOX,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
906,PO BOX,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
907,STANDARD,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
908,PO BOX,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
909,STANDARD,SAN JUAN,PR,PRIMARY,18.44,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
910,PO BOX,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
911,STANDARD,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
912,STANDARD,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
913,STANDARD,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
914,PO BOX,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
915,STANDARD,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
916,PO BOX,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
917,STANDARD,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
918,STANDARD,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
919,PO BOX,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
920,STANDARD,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
921,STANDARD,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
922,PO BOX,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
923,STANDARD,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
924,STANDARD,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
925,STANDARD,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
926,STANDARD,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
927,STANDARD,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
928,PO BOX,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
929,PO BOX,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
930,PO BOX,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
937,PO BOX,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
939,UNIQUE,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
940,PO BOX,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
955,PO BOX,SAN JUAN,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,FALSE,,,
956,STANDARD,BAYAMON,PR,PRIMARY,18.28,-66.13,NA-US-PR-BAYAMON,FALSE,,,
957,STANDARD,BAYAMON,PR,PRIMARY,18.28,-66.13,NA-US-PR-BAYAMON,FALSE,,,
958,PO BOX,BAYAMON,PR,PRIMARY,18.28,-66.13,NA-US-PR-BAYAMON,FALSE,,,
959,STANDARD,BAYAMON,PR,PRIMARY,18.28,-66.13,NA-US-PR-BAYAMON,FALSE,,,
801,PO BOX,ST THOMAS,VI,PRIMARY,18.35,-64.93,NA-US-VI-ST THOMAS,FALSE,,,
802,STANDARD,ST THOMAS,VI,PRIMARY,18.35,-64.93,NA-US-VI-ST THOMAS,FALSE,,,
803,PO BOX,ST THOMAS,VI,PRIMARY,18.35,-64.93,NA-US-VI-ST THOMAS,FALSE,,,
804,PO BOX,ST THOMAS,VI,PRIMARY,18.35,-64.93,NA-US-VI-ST THOMAS,FALSE,,,
805,PO BOX,ST THOMAS,VI,PRIMARY,18.34,-64.93,NA-US-VI-ST THOMAS,FALSE,,,
820,STANDARD,CHRISTIANSTED,VI,PRIMARY,17.74,-64.7,NA-US-VI-CHRISTIANSTED,FALSE,,,
821,PO BOX,CHRISTIANSTED,VI,PRIMARY,17.74,-64.7,NA-US-VI-CHRISTIANSTED,FALSE,,,
822,PO BOX,CHRISTIANSTED,VI,PRIMARY,17.74,-64.7,NA-US-VI-CHRISTIANSTED,FALSE,,,
823,PO BOX,CHRISTIANSTED,VI,PRIMARY,17.74,-64.7,NA-US-VI-CHRISTIANSTED,FALSE,,,
824,PO BOX,CHRISTIANSTED,VI,PRIMARY,17.74,-64.7,NA-US-VI-CHRISTIANSTED,FALSE,,,
830,STANDARD,ST JOHN,VI,PRIMARY,18.33,-64.79,NA-US-VI-ST JOHN,FALSE,,,
